Dosya,ID,Durum,Area,Perimeter,HullArea,HullPerimeter,Solidity,Circularity,Convexity,AspectRatio,Extent,EqDiameter,Eccentricity,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,BBoxX,BBoxY,BBoxW,BBoxH
testA_27.bmp,10,Anomali,6455.0,320.9360725879669,6588.5,306.80327701568604,0.9797374212643242,0.7875335116503901,1.0460646825866802,1.5890410958904109,0.7622815304676429,90.65738393129087,0.8201051975596831,0.1851094285148979,0.008754303287926079,1.4096212878638757e-05,1.3680711195285177e-06,4.573548681186152e-12,6.88489571773566e-08,3.8956525720866345e-12,345,174,116,73
testA_27.bmp,11,Normal,5511.5,286.83556735515594,5633.5,274.1095349788666,0.978343835981184,0.8418092059496618,1.0464268139277626,1.0963855421686748,0.7297100489871574,83.77027963906919,0.69545183203228,0.16852475420541374,0.0029512445828082812,6.042749584219138e-06,9.951272933901342e-08,-2.940139822333099e-14,-2.9180120586011247e-09,7.134706338735687e-14,428,219,91,83
testA_27.bmp,12,Normal,5090.5,274.20815074443817,5172.5,263.5804445743561,0.9841469308844852,0.8507649432613342,1.040320541181438,1.0759493670886076,0.758078927773641,80.50730341077352,0.6817497274556582,0.16803252872678004,0.002665126143640663,1.3340361343097685e-08,2.3138813717465027e-08,3.5804136929004125e-16,9.131296830180543e-10,-1.925491459027458e-16,229,231,85,79
testA_27.bmp,13,Normal,6381.0,313.5634891986847,6537.5,297.8983051776886,0.9760611854684512,0.8155444409538285,1.052585676886118,1.4230769230769231,0.737006237006237,90.13623874422026,0.73551175877928,0.17248567831910985,0.00413483186237614,4.266676663998312e-05,1.4316650781870208e-06,-2.7421226528352697e-12,-3.71888030093948e-08,1.0848205348403375e-11,517,236,111,78
testA_27.bmp,14,Normal,7051.5,325.11983811855316,7173.5,309.7715073823929,0.9829929602007388,0.8383095896752533,1.0495472642589228,1.4096385542168675,0.7261353104726599,94.753620773562,0.7068861945173323,0.16935807035319975,0.0032289510501722395,7.621836135444208e-06,4.684696181954633e-07,8.786604599259182e-13,2.6255454248256448e-08,-1.0757735460607791e-13,305,262,117,83
testA_27.bmp,15,Normal,7852.0,347.36247873306274,8013.0,331.2959905862808,0.9799076500686384,0.817757139708998,1.0484958725831535,1.4705882352941178,0.7390117647058824,99.9873837304512,0.7516616911009312,0.17446686386581106,0.0047600487025735785,7.68581994361118e-05,3.1966741821242292e-06,1.0668210475646024e-11,-1.068838047781616e-08,4.8957475300791164e-11,515,316,125,85
testA_27.bmp,16,Normal,7420.5,327.3208485841751,7521.0,312.2839865684509,0.9866374152373355,0.8703535330482665,1.0481512426588298,1.0957446808510638,0.766422226812642,97.20120391079153,0.5817722540599721,0.16300700322335387,0.001125886312827998,1.4470623686512414e-05,1.0629578683617995e-07,-1.294626047065913e-13,-3.5210182220909242e-09,2.487687584424196e-14,370,331,103,94
testA_27.bmp,17,Normal,9817.0,376.3330411911011,9969.5,359.94030606746674,0.9847033452028687,0.8710517445118807,1.0455429271112575,1.233009708737864,0.7504777922177204,111.800682514308,0.5855562389617467,0.16308741223233156,0.001159031646035494,3.1467690348342684e-06,4.630469546330419e-08,5.27206016745053e-15,-1.89826395597974e-11,1.687086836262519e-14,209,333,127,103
testA_27.bmp,18,Anomali,15334.0,515.3868639469147,15721.0,490.2216410636902,0.9753832453406271,0.7254352129612486,1.0513343777084598,1.335820895522388,0.6392895855915951,139.72778957304445,0.8734230703295319,0.2042504982035689,0.01598453905703394,0.00012066769720809817,1.179940206628698e-05,1.978023513701437e-10,2.250883920236662e-07,3.9887965624282996e-10,528,385,179,134
testA_27.bmp,19,Normal,6009.5,291.1787132024765,6071.0,278.2089636325836,0.9898698731675177,0.8906948857379647,1.046618733632973,0.9775280898876404,0.7761203667829006,87.47304181338363,0.2897013233098776,0.15967177536382388,4.740668904818695e-05,1.8869985099325224e-05,1.2932995508905432e-09,-1.9895383791413468e-16,-3.1463390080489774e-12,-3.5170847380628614e-17,425,429,87,89
testA_27.bmp,20,Normal,7639.0,331.62236428260803,7738.0,318.9767940044403,0.987205996381494,0.8728884591764795,1.039644170095934,1.1444444444444444,0.8240560949298813,98.62188845399336,0.4852495158147704,0.16146220153188554,0.00045217961265163286,2.0487064948372966e-05,7.946004133073177e-08,-3.4566506723912115e-14,-1.6323086252574677e-09,-9.530776755674326e-14,293,432,103,90
testA_27.bmp,21,Anomali,2226.5,217.92387998104095,2292.0,213.22311508655548,0.9714223385689355,0.5891459794918644,1.0220462255819556,2.0952380952380953,0.6024080086580087,53.2434770310208,0.8661204773662377,0.21302335930177627,0.011546581409991095,0.0038398858122714007,0.00017724234245865175,-1.4345712398676406e-07,-1.8935886911494744e-05,-2.829657468327005e-08,217,480,88,42
testA_28.bmp,1,Normal,4346.5,255.92387998104095,4402.0,249.7615942955017,0.9873920945024989,0.8339267890487382,1.0246726711643601,1.0694444444444444,0.7840007215007215,74.39177159599969,0.5582153395769301,0.16725264945956647,0.0008818932754605036,0.0004950948617580899,7.679409942660042e-06,4.581979558058532e-10,2.2648168430862405e-07,1.1947136764852203e-10,407,0,77,72
testA_28.bmp,2,Anomali,744.0,157.94112491607666,762.0,155.27595901489258,0.9763779527559056,0.374793754939033,1.0171640601551748,5.285714285714286,0.7181467181467182,30.77808020788433,0.9863970695248675,0.4375665863422465,0.16313997475662462,0.002286522829918731,0.00024519658399353164,-1.5886056753414747e-07,-9.187547620673244e-05,9.203378832441494e-08,549,0,74,14
testA_28.bmp,3,Normal,6860.0,313.90663504600525,6981.0,301.6728607416153,0.9826672396504799,0.8748487764608684,1.0405531152995173,1.0,0.7601108033240997,93.45813649374364,0.5583651513407938,0.16271422168614602,0.0008724424719225146,4.333081979990906e-05,2.4764922268897205e-07,7.451115373651192e-13,6.282896453999516e-09,3.20831615002275e-13,593,0,95,95
testA_28.bmp,4,Normal,959.5,131.69848430156708,981.0,129.3177673816681,0.9780835881753313,0.6951736298415213,1.0184098207702004,1.5517241379310345,0.7352490421455938,34.95244402289186,0.7725922385791093,0.1830230220212435,0.004943093872202097,0.00074855869877706,5.497469716121765e-05,8.292408930432773e-09,3.357738091374358e-06,-7.45691626705496e-09,730,0,45,29
testA_28.bmp,5,Normal,5835.5,295.1787132024765,5934.0,284.0501778125763,0.9834007414897202,0.84162352646845,1.039178061691773,0.797979797979798,0.7461322081575246,86.1973860584069,0.7164030907099886,0.17137462662623326,0.0034899288650570913,0.00016188230807594184,5.515502601878975e-06,1.3777645357966217e-10,2.528630369140484e-07,9.043896456050446e-11,490,28,79,99
testA_28.bmp,6,Normal,6204.0,303.90663504600525,6343.0,288.8299938440323,0.9780860791423617,0.8441143615611519,1.052199015072217,1.1511627906976745,0.7286821705426356,88.87732070408597,0.5684399780100904,0.16311712517421356,0.0010220469667836106,2.646559462596348e-05,2.0507589624959437e-07,-1.5556061099337184e-14,-2.7017326262216907e-09,4.775099452802432e-13,675,54,99,86
testA_28.bmp,7,Normal,5766.5,289.66399443149567,5865.0,276.38927710056305,0.9832054560954817,0.8636407579443542,1.0480290605706193,1.058139534883721,0.7368387426526961,85.68626397921265,0.5145674851880627,0.16175887718679838,0.0005866399039415067,2.882671712719243e-05,7.392495108066646e-08,5.5725898316682726e-14,1.4222496533610873e-09,9.241427024777512e-14,375,98,91,86
testA_28.bmp,8,Normal,4252.5,260.8944424390793,4411.5,246.6088137626648,0.9639578374702482,0.7850991922756696,1.0579282972836603,1.1527777777777777,0.7115963855421686,73.58295430319633,0.7085009893207271,0.17215608523465123,0.0034782439935038736,0.00017605242172462788,6.102924163252446e-06,2.06207132989574e-11,2.9902950368323943e-09,1.9897948705222502e-10,537,115,83,72
testA_28.bmp,9,Normal,9251.5,368.69343197345734,9328.0,358.0934784412384,0.9917988850771869,0.8552463219867729,1.0296010795235924,0.7459016393442623,0.8333183210232391,108.53283212059546,0.6767249876227682,0.16911941194002114,0.0024331377747042627,0.00017915080615035265,5.761240591623697e-06,-4.6674100919437094e-11,-6.614856349280927e-08,-1.791086450697435e-10,684,166,91,122
testA_28.bmp,10,Normal,6309.5,311.8650048971176,6492.5,298.12502694129944,0.9718136311128225,0.8152137949340427,1.0460879722067868,0.967741935483871,0.7538231780167264,89.62982153003826,0.4124616897935272,0.16582329413809488,0.00036826747063809347,0.0004986417719192613,2.1454398214130633e-07,2.1339419965993418e-12,1.790102754443831e-09,6.086986643832621e-13,415,174,90,93
testA_28.bmp,11,Normal,2466.5,194.75230705738068,2537.0,185.98704397678375,0.9722112731572724,0.8171951146445887,1.0471283531001818,0.7761194029850746,0.7079506314580941,56.03967645418091,0.7648893148545122,0.17558456693361132,0.005117507985772469,9.863224961464449e-06,2.8260060734551854e-07,1.8522218563979997e-13,1.1514252042998048e-08,-4.339348240821642e-13,324,180,52,67
testA_28.bmp,12,Normal,11796.0,418.81832242012024,11997.5,398.25923788547516,0.9832048343404876,0.8450711628395088,1.0516223669884015,1.007936507936508,0.7371578552680915,122.55257512470303,0.63890416585456,0.16615846334982146,0.0018430774377430385,0.00012262882533321356,1.4671232567283276e-06,-1.8770914725916436e-11,-6.17560739762587e-08,-5.9079272353975346e-12,543,192,127,126
testA_28.bmp,13,Normal,6174.5,298.83556735515594,6283.5,283.9778302907944,0.982652980027055,0.8688545649661843,1.0523200598058913,1.011111111111111,0.7539072039072039,88.66576322892203,0.2479086308919197,0.1599853725369661,2.8471808543479757e-05,4.137327106770526e-05,5.9248598876564176e-08,-5.575405438949804e-14,-3.1587222413943603e-10,-7.413871839916861e-14,374,272,91,90
testA_28.bmp,14,Anomali,2933.5,285.23758828639984,3150.0,274.7060891389847,0.9312698412698412,0.4530878799461833,1.0383373342048012,0.34959349593495936,0.5546417092077898,61.11504073859887,0.9314916221901388,0.26780102061596706,0.035723653975667034,0.005933803883219293,0.00040189066218012694,-6.141773525738508e-07,-7.440230792766648e-05,-8.921969698932715e-08,732,287,43,123
testA_28.bmp,15,Normal,8900.5,363.8061298131943,9038.5,348.7787638902664,0.9847319798639155,0.8450535762358684,1.0430856677032545,0.8547008547008547,0.7607264957264958,106.45406787866453,0.662086333439548,0.16786332943454546,0.002238083932493055,0.00016904530069288966,2.5928957209544637e-06,-4.382530183829669e-11,-1.0991424746509445e-07,-3.2034269887402334e-11,558,336,100,117
testA_28.bmp,16,Normal,5825.0,290.7939372062683,5907.0,279.7046767473221,0.9861181648891146,0.8656355792737322,1.0396463176372412,0.7916666666666666,0.7983826754385965,86.11980229936854,0.5995475463399795,0.16422936083383233,0.0012174906750532142,8.667642122127151e-05,5.928495790602234e-07,3.3739311384628736e-13,5.43894565056179e-09,-4.23637385037835e-12,443,345,76,96
testA_28.bmp,17,Normal,8338.5,349.4629839658737,8458.0,334.08741068840027,0.9858713643887443,0.8580160963977735,1.0460226060173639,0.9009009009009009,0.7512162162162163,103.03838092562478,0.5520888400105034,0.16359607418957162,0.0008482810441116296,0.00013389319110514674,4.580080593967455e-07,2.3505867108946715e-12,8.589579809127142e-09,2.709021237961379e-12,335,379,100,111
testA_28.bmp,18,Normal,14049.0,473.22034335136414,14417.0,453.3213984966278,0.9744745786224596,0.7883670488178232,1.0438958869374537,1.141732283464567,0.7629106706489275,133.74506482104042,0.6712346440452205,0.17303286076733504,0.0029024882499923146,0.0004650357936934127,1.3749406027810357e-05,9.720681374434084e-10,4.508591344100467e-07,-5.136519097089131e-10,605,395,145,127
testA_33.bmp,1,Anomali,13258.0,514.4163014888763,13442.0,498.0442192554474,0.9863115607796459,0.6295908873694119,1.032872748242926,1.7345132743362832,0.5986093552465234,129.92540122739197,0.8692135849146844,0.2100912450554848,0.015785699887609448,0.0011150164466441487,0.0002238496771652479,1.1065634733813452e-07,2.4232896064982923e-05,1.6189563557261776e-08,501,0,196,113
testA_33.bmp,2,Anomali,6118.0,380.9360725879669,6304.0,373.31983184814453,0.9704949238578681,0.529803882755823,1.0204013826485394,0.8181818181818182,0.5107271057684281,88.25916119412038,0.8384410024729066,0.2230253090189407,0.013608954759628658,0.0050605254185818,0.00030311282189794046,8.314879289051386e-08,-2.2141031405679784e-07,-3.660845904224368e-07,676,0,99,121
testA_35.bmp,1,Normal,14910.0,461.1614682674408,15052.5,440.54223811626434,0.9905331340308918,0.8810113044838539,1.0468042071047334,0.9225352112676056,0.8015267175572519,137.78244304700536,0.4395599153296238,0.16064258127184594,0.00028779283388554215,2.175585696320547e-05,1.448170714150196e-07,1.087888626272929e-14,1.2025455678103132e-10,2.5681976548936447e-13,371,0,131,142
testA_35.bmp,2,Anomali,3008.0,234.56854152679443,3040.5,230.2792718410492,0.9893109685906923,0.6869864336153712,1.0186263820076082,1.5192307692307692,0.7322297955209348,61.88622262316039,0.8085086094411095,0.19173133101966602,0.007665446730618631,0.001144368397368604,9.285624347128711e-05,2.8311459170054608e-08,8.040347791160166e-06,-1.0708877316310075e-08,510,0,79,52
testA_35.bmp,3,Normal,17193.0,498.2152910232544,17331.5,475.03639960289,0.9920087701583822,0.8704171150838265,1.0487939270332567,0.7732558139534884,0.7515737016961007,147.95542400544716,0.6358777288251107,0.16463784337932302,0.001739306511200459,2.7490032840810406e-06,6.152863741811825e-08,2.5304720614078222e-14,2.559891184361269e-09,7.73500333542456e-17,441,122,133,172
testA_35.bmp,4,Normal,12950.5,430.71781718730927,13077.5,411.7795560359955,0.9902886637354235,0.8772244456831606,1.0459912612797568,0.9477611940298507,0.7609883652603127,128.4098466788771,0.42557007083741083,0.16096515094244915,0.00023232206629092796,8.803501767300327e-05,2.342410522970223e-07,5.31557745142075e-13,1.0630230459688995e-09,9.213686147366376e-13,302,148,127,134
testA_35.bmp,5,Normal,13040.0,439.1614682674408,13197.0,416.85758578777313,0.9881033568235205,0.8496479200777194,1.0535048017358686,1.046875,0.7602611940298507,128.85279843040476,0.4995429811672014,0.16264162298496773,0.0005131817367871282,0.0001591410413338512,1.1935230088179862e-06,1.4976607114380595e-11,2.631726397819205e-08,-6.80206495785091e-12,291,284,134,128
testA_35.bmp,6,Anomali,4732.5,299.722869515419,4780.5,290.6086657047272,0.9899592092877314,0.6620041667888069,1.0313624639808654,0.47058823529411764,0.7101590636254502,77.62477790924208,0.8935134370183532,0.21966815887249108,0.01917197324006853,0.0017742355027198589,0.0001497009517895931,-6.522042563821951e-09,-6.237247126628638e-06,7.687499498915504e-08,533,303,56,119
testA_35.bmp,7,Normal,10287.5,387.4629839658737,10400.5,372.67083036899567,0.9891351377337628,0.8611112729682808,1.039692276377606,0.9658119658119658,0.7781181453747825,114.44846795157629,0.3720471024203628,0.16311683154762102,0.00013149749134025327,0.000322904178365194,6.787985586787462e-08,-3.3084658087902585e-14,-7.671874965969332e-10,-3.160689758073434e-13,426,336,113,117
testA_36.bmp,2,Normal,13062.5,434.7766922712326,13229.0,415.4760980606079,0.9874140146647516,0.8683676963795384,1.0464541625877337,1.2260869565217392,0.8055812519272278,128.963915701653,0.6015172229611677,0.16388422031315097,0.0012700701117316594,3.7124806647710154e-05,2.689181925172568e-07,6.936790550434601e-13,7.955713918490777e-09,-4.907022285734361e-13,601,4,141,115
testA_36.bmp,3,Normal,17365.0,507.445739030838,17899.5,479.942645072937,0.9701388306935947,0.8474331160808597,1.0573049597493496,0.9483870967741935,0.7621242045205179,148.6936605720839,0.3738534925497298,0.16093518449152833,0.00014321646022094584,7.368425835000709e-05,3.333539962662328e-08,-5.1940709086328636e-14,-3.3017773475159165e-10,-5.6317748168628985e-15,438,38,147,155
testA_36.bmp,4,Normal,9900.5,379.8061298131943,10055.5,363.8648612499237,0.9845855501964099,0.8624681236966232,1.0438109591250724,1.102803738317757,0.7841359100269285,112.2751446788223,0.5024486159510281,0.16243300509056152,0.0005441161725242411,7.801617400277967e-05,1.0100667059050566e-07,2.585624601377668e-13,2.268197908635506e-09,-1.1636805222534685e-13,617,136,118,107
testA_36.bmp,5,Normal,10076.0,388.19090580940247,10289.0,368.4415603876114,0.9792982797162018,0.8402476548804241,1.0536023824267116,0.8943089430894309,0.7447154471544716,113.26588918448263,0.5054816440063952,0.16341521662464562,0.0006227072176039314,0.00017123502896708497,1.3955120718103707e-06,2.1261405596243824e-11,2.9862769178426706e-08,-3.649287240880419e-12,498,180,110,123
testA_36.bmp,6,Anomali,6948.5,421.0365778207779,7131.5,406.7849375009537,0.9743391993269298,0.4925624170417406,1.0350348280036568,0.32222222222222224,0.6655651340996168,94.05905047677378,0.9555125594251487,0.28951739289118683,0.05285749164039568,0.004069348838252275,0.000990224246404162,1.7456266196404755e-06,0.00015569269086649184,-9.507662978352246e-07,717,247,58,180
testA_36.bmp,7,Normal,11032.5,400.7766922712326,11197.5,381.2846826314926,0.985264567983925,0.8631353168255591,1.05112193205668,0.8661417322834646,0.7897279885468862,118.52010494971172,0.549212141291224,0.16195454982063223,0.0008022696911123631,4.915222813352855e-06,2.7440018218090224e-08,4.209895300703593e-15,4.241418494111894e-10,9.155906963791355e-15,613,255,110,127
testA_36.bmp,8,Normal,10005.0,378.73506212234497,10120.0,363.590039730072,0.9886363636363636,0.87650809574056,1.0416541179277534,0.8429752066115702,0.8106465726786583,112.86612266342502,0.5166848316069553,0.16196204848485585,0.0006199804803393692,3.163080761038216e-05,7.949352183874677e-08,9.597552890442972e-14,1.937024154671813e-09,8.171918115647843e-14,502,327,102,121
testA_40.bmp,1,Anomali,2191.5,219.9827550649643,2238.5,213.8967217206955,0.9790037971856154,0.5690809729022688,1.0284531398859675,2.967741935483871,0.7684081346423562,52.823332555671925,0.9490243554929468,0.27091832124876986,0.045364939075070325,0.0014798522726139605,0.0003095198674992031,1.574905328875292e-07,3.0236505692509795e-05,1.3812488479351185e-07,356,0,92,31
testA_40.bmp,2,Normal,9561.0,392.30865597724915,9659.0,380.55483412742615,0.9898540221555027,0.7806518639824211,1.030886013777156,1.4555555555555555,0.810941475826972,110.33332808908146,0.7400940218896358,0.17781865382776108,0.004285901712003547,0.0005886272253539387,2.3261702180361206e-05,-2.284693825243843e-09,-1.3048246435622108e-06,-1.4796159117770295e-09,644,0,131,90
testA_40.bmp,3,Normal,9975.0,379.0193328857422,10115.5,362.92508566379547,0.9861104245959171,0.8725695284254386,1.044345921121738,0.9741379310344828,0.7609856576136711,112.69678104867613,0.5641096039554118,0.16263418576620797,0.0009572718844423848,2.831384375881886e-05,3.610912254515448e-07,1.1515741513710213e-12,1.1090559046941977e-08,8.328738468859702e-14,530,21,113,116
testA_40.bmp,4,Normal,9028.0,366.3919162750244,9191.0,349.2172008752823,0.9822652594929823,0.8451030088669114,1.0491806112548157,0.7723577235772358,0.7726144629867351,107.21383590688772,0.6490312925932051,0.16601003810602638,0.0018837203977798659,4.9509387033085034e-05,5.980598931327774e-07,-3.2457156186186105e-12,-2.5231934997510464e-08,2.3654812627259714e-13,353,42,95,123
testA_40.bmp,5,Anomali,7412.0,360.45079135894775,7499.5,349.5936223268509,0.9883325555037002,0.7168912967804308,1.0310565420496889,0.5639097744360902,0.7430576441102756,97.14551716665585,0.8322249444545323,0.19630708625504556,0.009861688310704445,0.0012949745716117629,6.928663329691612e-05,-1.5185201761538776e-08,-5.584246103195695e-06,1.4147229668793221e-08,700,101,75,133
testA_40.bmp,6,Normal,16942.0,494.6173119544983,17141.0,472.12592601776123,0.9883904089609707,0.8702337364345227,1.047638531792662,0.8260869565217391,0.7912016065007239,146.87145524880975,0.5784454448766526,0.16313316881810577,0.0010655900413889799,4.194876912853388e-05,2.5940896913501015e-07,8.354744569927394e-13,7.856016185073697e-09,-1.8508753342150333e-13,473,150,133,161
testA_40.bmp,7,Normal,13469.5,441.20309841632843,13633.5,421.12069725990295,0.9879708072028459,0.8695293211067865,1.0476879936965702,0.8413793103448276,0.7614188807235727,130.95762691729823,0.5642746713390243,0.16270874458531343,0.0009481134074303668,3.267607779686822e-05,3.917720251698885e-07,1.0047186181786549e-12,7.640565187572075e-09,9.774426067512523e-13,613,191,122,145
testA_40.bmp,8,Normal,8097.5,344.29141104221344,8233.0,329.17355620861053,0.9835418437993441,0.8584370303756266,1.045926698996508,0.9716981132075472,0.741665140135556,101.53845189627908,0.4855374108218057,0.16325200036040502,0.0005143338434576731,0.0002328035211781383,1.3668698452673606e-06,-1.8286071171113896e-11,-2.679540842966476e-08,1.612903742090232e-11,364,250,103,106
testA_40.bmp,9,Anomali,2057.0,219.0538227558136,2100.0,213.3990114927292,0.9795238095238096,0.5386944269938295,1.026498769715609,0.32978723404255317,0.7059025394646534,51.17669140849406,0.948827195148795,0.26861463600838054,0.04311851985804453,0.0021120563233571372,0.0002663783065002744,2.5383145951157953e-08,-1.0930875946081316e-05,-1.98183639995219e-07,744,280,31,94
testA_40.bmp,10,Normal,10522.5,393.546244263649,10701.0,374.7377463579178,0.9833193159517802,0.8537628516604341,1.0501910952086662,0.9596774193548387,0.7130997560314448,115.74827475809629,0.4392174069921556,0.16239784341462538,0.0003112863103271577,0.0001597112634186512,6.01259563239019e-07,-3.975969006656787e-12,-1.0481384968678702e-08,-4.348220269739148e-12,551,331,119,124
testA_40.bmp,11,Normal,8471.0,349.22034335136414,8598.0,332.89482617378235,0.9852291230518725,0.8728617766023328,1.0490410661085472,1.1,0.770090909090909,103.85380196916992,0.4956706399757447,0.1613183113508542,0.0005037329303147354,3.1577196820622564e-05,2.4719233611880064e-07,-6.799555013620224e-13,-5.433687779826173e-09,1.2089998041755763e-13,361,364,110,100
testA_40.bmp,12,Normal,12975.0,447.4802289009094,13072.0,435.6102024316788,0.992579559363525,0.8142720492158521,1.0272491929779637,0.7714285714285715,0.8581349206349206,128.5312533702941,0.6613979067639991,0.17011089510060456,0.002188669187929922,0.00023491497088828236,6.401727614633953e-06,-2.0964438138476402e-10,-1.5761073556536046e-07,-1.3296866877922692e-10,667,382,108,140
testA_40.bmp,13,Normal,8702.5,358.4924215078354,8805.5,345.71676886081696,0.9883027653171313,0.8509302007173349,1.0369541017322241,1.1414141414141414,0.7779118619826585,105.2633228530135,0.47714456057526833,0.16500213937700753,0.0005226093932446478,0.00040706003609218203,2.400685616606123e-06,1.1636375225662531e-11,2.818902974825861e-08,-7.413917125120096e-11,475,423,113,99
testA_40.bmp,14,Anomali,4865.5,323.09545290470123,4935.5,315.82746183872223,0.9858170398135954,0.585700573007925,1.0230125367302303,2.872340425531915,0.7668242710795903,78.70798564890944,0.9421576792031869,0.2526873527502756,0.03530665011375632,0.0014365208710869664,0.00014299268530872623,-2.8279082513483507e-08,-1.7389272731343015e-05,-5.8312376866023294e-08,315,475,135,47
testA_43.bmp,1,Anomali,13188.0,459.0193328857422,13342.0,439.0113660097122,0.9884575026232949,0.786550927637083,1.0455750543724813,0.5730994152046783,0.7869674185463659,129.5819552096947,0.8276984362238996,0.1872542267881448,0.009456218860462792,4.906161228263088e-05,5.912995548416886e-06,8.927876927169725e-11,4.749477518433457e-07,-4.660746440246234e-11,304,1,98,171
testA_43.bmp,2,Anomali,2278.5,233.92387998104095,2348.0,225.636359333992,0.9704003407155025,0.5232506534920608,1.036729544261001,2.2857142857142856,0.5651041666666666,53.86164036379758,0.9158404627618492,0.24493026789897182,0.02655380276124923,0.004854431317069151,0.0008473195880410083,1.4930341674899051e-06,9.624245587379985e-05,8.508596887521926e-07,399,0,96,42
testA_43.bmp,3,Normal,1208.5,144.18376553058624,1223.5,141.34898233413696,0.9877400899060074,0.7305060075761177,1.020055207682699,1.5625,0.7553125,39.22639404549498,0.7957952125682982,0.18800292017361897,0.007136465527227568,0.0009043988755098097,7.941720347650251e-05,1.5265252394798783e-08,4.797330118783269e-06,-1.4831651692694872e-08,539,0,50,32
testA_43.bmp,4,Normal,11524.5,412.71781718730927,11641.5,394.33093905448914,0.9899497487437185,0.8502086524023581,1.0466280383094146,0.8666666666666667,0.7296296296296296,121.13401311481587,0.7144739465812938,0.17008368350379782,0.003426331109543235,4.9968590111932586e-05,1.837029143261661e-06,1.33698165642969e-11,7.085288992404124e-08,1.1446492826837416e-11,414,22,117,135
testA_43.bmp,5,Anomali,6357.0,388.5096664428711,6457.5,378.6369642019272,0.9844367015098723,0.529247015556482,1.0260743223043558,0.31901840490797545,0.75,89.96657037967731,0.9577898331202909,0.29354361894368447,0.058171233872945816,0.0017670662759813084,0.0005793860106439346,5.468697987572257e-07,0.00010516698313370619,-2.1122375725584954e-07,537,48,52,163
testA_43.bmp,6,Normal,10356.5,400.14927566051483,10472.5,381.9816257953644,0.9889233707328718,0.8127908452736272,1.0475615805533098,0.6137931034482759,0.8025184037194886,114.8316391289862,0.7949265975260125,0.17954127385164848,0.006626454658151816,5.023452507190216e-05,2.291244072866284e-06,-9.049830495863738e-12,-1.0060728470223512e-07,-2.2854981027523185e-11,211,60,89,145
testA_43.bmp,7,Normal,13440.5,457.6883796453476,13642.5,436.0304641723633,0.985193329668316,0.8062793126383695,1.0496706474720603,0.891156462585034,0.697953990756608,130.81657425958286,0.7842716861316552,0.17867678043835666,0.0064101376948003785,3.451604447682321e-05,2.907854029023434e-06,2.747213937679503e-11,2.0943131185189754e-07,9.692858618869909e-12,349,161,131,147
testA_43.bmp,8,Normal,12629.5,437.546244263649,12812.0,414.68895971775055,0.9857555416796753,0.8289877261851817,1.0551191055615654,0.9481481481481482,0.7308738425925926,126.80843359269421,0.6397245191550232,0.16751971746680572,0.0019345503786753664,0.00025204537748327424,3.421519791668374e-06,-1.1764312420411774e-11,-4.336751486645036e-08,-9.978621459908292e-11,200,266,128,135
testA_43.bmp,9,Anomali,8608.5,381.546244263649,8731.0,359.81960225105286,0.9859695338449204,0.7430926777979902,1.0603820411024663,0.8091603053435115,0.6199409477171252,104.6932787759207,0.8382915361504999,0.19164282597842047,0.010565661443757528,0.00035077999131902915,4.733699027988806e-05,5.9980622880430995e-09,4.669626316937073e-06,-1.1096323968798457e-09,380,269,106,131
testA_43.bmp,10,Normal,14170.0,470.7594473361969,14408.5,445.1871591806412,0.9834472707082624,0.8034921268676496,1.0574416571282537,0.7861635220125787,0.7129559748427673,134.31978390727576,0.7706037258868162,0.17644337182257794,0.005537878872709109,3.3522028642938155e-05,1.210940384370327e-06,-5.28713990281534e-12,-5.987498825296677e-08,5.6188111680036606e-12,464,271,125,159
testA_43.bmp,11,Anomali,1378.0,169.25483322143555,1394.5,165.5162341594696,0.9881678020795984,0.6044730225536555,1.0225875067841619,0.5,0.6728515625,41.88703967392604,0.905374133037246,0.2301791778509751,0.02296987458753355,0.0023762183644310524,0.0005160298750401021,5.640743784832508e-07,7.749569620764793e-05,-9.132863640267707e-08,557,389,32,64
testA_43.bmp,12,Anomali,1604.0,185.0538227558136,1675.5,177.1241970062256,0.9573261712921516,0.5885970837399767,1.0447687322433383,2.3125,0.6773648648648649,45.19155042433487,0.8994431074704982,0.2133814482899778,0.01612228348366351,0.001494495482295652,0.00010622838390767908,-4.1714455409630654e-08,-1.3207040186621752e-05,7.1695340866113136e-09,300,421,74,32
testA_46.bmp,1,Normal,19866.0,541.7888848781586,20123.0,517.2236174345016,0.9872285444516226,0.850472182606932,1.047494481333826,0.950920245398773,0.7863051652483674,159.04143106658952,0.5356046181212749,0.16330305210401347,0.0007522632735438849,0.00015255739967115934,1.0166354289542206e-06,7.787069811828826e-12,7.085965871067443e-09,9.982979221998416e-12,494,0,155,163
testA_46.bmp,2,Anomali,8500.0,412.8771975040436,8991.0,390.1039950847626,0.9453898342787231,0.6265950985223017,1.058377260182462,0.5882352941176471,0.6172839506172839,104.03141895720198,0.9119050043653194,0.2323512565941553,0.02651823170322876,0.0009800036380076208,0.00025055964167633167,1.154948334140945e-07,3.297230120889603e-05,4.556934509122338e-08,666,0,90,153
